,index,IP,date,request,res_code,search_engine,os,time
1173,1174.0,10.130.2.1,30/Nov/2017,GET /archive.php HTTP/1.1,200,bing,Microsoft Windows,13:06:29
1174,1175.0,10.128.2.1,30/Nov/2017,GET / HTTP/1.1,200,Yandex,Linux Operating System,13:06:30
1175,1176.0,10.130.2.1,30/Nov/2017,GET /archive.php HTTP/1.1,200,Lycos,Apple macOS,13:06:30
1176,1177.0,10.131.0.1,30/Nov/2017,GET /allsubmission.php HTTP/1.1,200,Lycos,Linux Operating System,13:06:32
1177,1178.0,10.130.2.1,30/Nov/2017,GET /description.php?id=58 HTTP/1.1,200,Yahoo,Apple iOS,13:06:33
1178,1179.0,10.131.2.1,30/Nov/2017,GET /archive.php HTTP/1.1,200,Lycos,Google's Android OS,13:06:33
1179,1180.0,10.129.2.1,30/Nov/2017,GET /description.php?id=62 HTTP/1.1,200,Lycos,Apple macOS,13:06:33
1180,1181.0,10.128.2.1,30/Nov/2017,GET /archive.php HTTP/1.1,200,Lycos,Microsoft Windows,13:06:33
1181,1182.0,10.130.2.1,30/Nov/2017,GET /submit.php?id=58 HTTP/1.1,200,Lycos,Microsoft Windows,13:06:35
1182,1183.0,10.130.2.1,30/Nov/2017,GET /submit.php?id=67 HTTP/1.1,200,Google,Apple iOS,13:06:37
1183,1184.0,10.131.2.1,30/Nov/2017,GET / HTTP/1.1,200,Google,Apple iOS,13:06:38
1184,1185.0,10.130.2.1,30/Nov/2017,GET /home.php HTTP/1.1,200,Yahoo,Apple macOS,13:06:38
1185,1186.0,10.131.2.1,30/Nov/2017,GET /archive.php HTTP/1.1,200,bing,Apple iOS,13:06:44
1186,1187.0,10.131.2.1,30/Nov/2017,GET /allsubmission.php HTTP/1.1,200,Yahoo,Apple macOS,13:06:53
1187,1188.0,10.131.2.1,30/Nov/2017,GET /archive.php HTTP/1.1,200,Lycos,Apple iOS,13:07:16
1188,1189.0,10.131.2.1,30/Nov/2017,GET /description.php?id=63 HTTP/1.1,200,Yahoo,Google's Android OS,13:07:34
1189,1190.0,10.131.2.1,30/Nov/2017,GET / HTTP/1.1,200,bing,Google's Android OS,13:11:49
1190,1191.0,10.131.2.1,30/Nov/2017,GET /archive.php HTTP/1.1,200,Yahoo,Linux Operating System,13:11:52
1191,1192.0,10.131.2.1,30/Nov/2017,GET /description.php?id=63 HTTP/1.1,200,Lycos,Apple iOS,13:11:55
1192,1193.0,10.131.2.1,30/Nov/2017,GET /submit.php?id=63 HTTP/1.1,200,Lycos,Microsoft Windows,13:11:58
1193,1194.0,10.130.2.1,30/Nov/2017,POST /pcompile.php HTTP/1.1,200,Lycos,Apple macOS,13:12:03
1194,1195.0,10.130.2.1,30/Nov/2017,POST /allsubmission.php HTTP/1.1,200,Lycos,Microsoft Windows,13:12:05
1195,1196.0,10.131.2.1,30/Nov/2017,GET / HTTP/1.1,302,Google,Apple macOS,13:12:07
1196,1197.0,10.128.2.1,30/Nov/2017,GET /login.php HTTP/1.1,200,Lycos,Linux Operating System,13:12:07
1197,1198.0,10.128.2.1,30/Nov/2017,GET /css/bootstrap.min.css HTTP/1.1,200,Google,Linux Operating System,13:12:08
1198,1199.0,10.131.2.1,30/Nov/2017,GET /css/font-awesome.min.css HTTP/1.1,200,Lycos,Apple macOS,13:12:08
1199,1200.0,10.130.2.1,30/Nov/2017,GET /css/normalize.css HTTP/1.1,200,Lycos,Apple iOS,13:12:08
1200,1201.0,10.131.2.1,30/Nov/2017,GET /css/main.css HTTP/1.1,200,Yandex,Google's Android OS,13:12:08
1201,1202.0,10.128.2.1,30/Nov/2017,GET /css/style.css HTTP/1.1,200,Yahoo,Apple iOS,13:12:08
1202,1203.0,10.129.2.1,30/Nov/2017,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200,Lycos,Google's Android OS,13:12:08
1203,1204.0,10.130.2.1,30/Nov/2017,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200,Google,Google's Android OS,13:12:09
1204,1205.0,10.131.2.1,30/Nov/2017,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200,Lycos,Apple macOS,13:12:09
1205,1206.0,10.130.2.1,30/Nov/2017,GET /description.php?name=The%20Triangle HTTP/1.1,200,Yahoo,Google's Android OS,13:12:13
1206,1207.0,10.128.2.1,30/Nov/2017,GET / HTTP/1.1,200,Yandex,Microsoft Windows,13:12:19
1207,1208.0,10.128.2.1,30/Nov/2017,GET /archive.php HTTP/1.1,200,Google,Apple iOS,13:12:23
1208,1209.0,10.128.2.1,30/Nov/2017,GET /description.php?id=68 HTTP/1.1,200,Yahoo,Microsoft Windows,13:12:31
1209,1210.0,10.130.2.1,30/Nov/2017,GET / HTTP/1.1,200,Yandex,Microsoft Windows,13:15:17
1210,1211.0,10.130.2.1,30/Nov/2017,GET /archive.php HTTP/1.1,200,Yahoo,Apple iOS,13:15:21
1211,1212.0,10.130.2.1,30/Nov/2017,GET /description.php?id=68 HTTP/1.1,200,Yandex,Google's Android OS,13:15:37
1212,1213.0,10.130.2.1,30/Nov/2017,GET /submit.php?id=68 HTTP/1.1,200,Yandex,Microsoft Windows,13:15:41
1213,1214.0,10.130.2.1,30/Nov/2017,POST /pcompile.php HTTP/1.1,200,Google,Apple iOS,13:15:45
1214,1215.0,10.130.2.1,30/Nov/2017,POST /allsubmission.php HTTP/1.1,200,Google,Linux Operating System,13:15:54
1215,1216.0,10.130.2.1,30/Nov/2017,GET /allsubmission.php?page=2 HTTP/1.1,200,Yandex,Linux Operating System,13:16:55
1216,1217.0,10.130.2.1,30/Nov/2017,GET /description.php?name=Many%20a%20little%20makes%20a%20mickle HTTP/1.1,200,Lycos,Google's Android OS,13:17:17
1217,1218.0,10.131.2.1,30/Nov/2017,GET / HTTP/1.1,200,Google,Microsoft Windows,13:17:19
1218,1219.0,10.131.2.1,30/Nov/2017,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200,bing,Google's Android OS,13:17:19
1219,1220.0,10.131.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,302,Google,Apple macOS,13:17:24
1220,1221.0,10.128.2.1,30/Nov/2017,GET /countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Google,Google's Android OS,13:17:25
1221,1222.0,10.131.2.1,30/Nov/2017,GET / HTTP/1.1,302,Google,Apple macOS,13:17:58
1222,1223.0,10.131.0.1,30/Nov/2017,GET /login.php HTTP/1.1,200,bing,Microsoft Windows,13:17:58
1223,1224.0,10.130.2.1,30/Nov/2017,GET /css/normalize.css HTTP/1.1,200,Yahoo,Apple iOS,13:17:59
1224,1225.0,10.131.0.1,30/Nov/2017,GET /css/bootstrap.min.css HTTP/1.1,200,bing,Apple macOS,13:17:59
1225,1226.0,10.131.2.1,30/Nov/2017,GET /css/font-awesome.min.css HTTP/1.1,200,Google,Apple iOS,13:17:59
1226,1227.0,10.130.2.1,30/Nov/2017,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200,Yandex,Apple iOS,13:17:59
1227,1228.0,10.128.2.1,30/Nov/2017,GET /css/main.css HTTP/1.1,200,Google,Linux Operating System,13:17:59
1228,1229.0,10.131.0.1,30/Nov/2017,GET /css/style.css HTTP/1.1,200,Google,Apple macOS,13:17:59
1229,1230.0,10.129.2.1,30/Nov/2017,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200,Yandex,Linux Operating System,13:17:59
1230,1231.0,10.131.0.1,30/Nov/2017,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200,Yahoo,Linux Operating System,13:18:00
1231,1232.0,10.131.0.1,30/Nov/2017,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200,Lycos,Apple macOS,13:18:01
1232,1233.0,10.130.2.1,30/Nov/2017,GET /allsubmission.php HTTP/1.1,200,Yandex,Microsoft Windows,13:20:59
1233,1234.0,10.130.2.1,30/Nov/2017,GET /description.php?name=Many%20a%20little%20makes%20a%20mickle HTTP/1.1,200,Google,Apple macOS,13:21:12
1234,1235.0,10.130.2.1,30/Nov/2017,GET /submit.php?id=68 HTTP/1.1,200,Yahoo,Google's Android OS,13:21:17
1235,1236.0,10.128.2.1,30/Nov/2017,POST /pcompile.php HTTP/1.1,200,Google,Apple iOS,13:21:24
1236,1237.0,10.128.2.1,30/Nov/2017,POST /allsubmission.php HTTP/1.1,200,bing,Apple macOS,13:21:32
1237,1238.0,10.128.2.1,30/Nov/2017,GET /archive.php HTTP/1.1,200,Yandex,Apple iOS,13:21:48
1238,1239.0,10.128.2.1,30/Nov/2017,GET /description.php?id=60 HTTP/1.1,200,Yahoo,Apple macOS,13:21:51
1239,1240.0,10.128.2.1,30/Nov/2017,GET /archive.php HTTP/1.1,200,Yandex,Apple macOS,13:22:18
1240,1241.0,10.131.0.1,30/Nov/2017,GET /description.php?id=71 HTTP/1.1,200,bing,Apple macOS,13:22:26
1241,1242.0,10.128.2.1,30/Nov/2017,GET / HTTP/1.1,302,Yahoo,Microsoft Windows,13:22:50
1242,1243.0,10.131.2.1,30/Nov/2017,GET /login.php HTTP/1.1,200,bing,Apple iOS,13:22:50
1243,1244.0,10.131.2.1,30/Nov/2017,GET /css/bootstrap.min.css HTTP/1.1,200,Yahoo,Microsoft Windows,13:22:51
1244,1245.0,10.128.2.1,30/Nov/2017,GET /css/font-awesome.min.css HTTP/1.1,200,Yandex,Microsoft Windows,13:22:51
1245,1246.0,10.129.2.1,30/Nov/2017,GET /css/normalize.css HTTP/1.1,200,Yahoo,Google's Android OS,13:22:51
1246,1247.0,10.130.2.1,30/Nov/2017,GET /css/style.css HTTP/1.1,200,Yandex,Google's Android OS,13:22:51
1247,1248.0,10.129.2.1,30/Nov/2017,GET /css/main.css HTTP/1.1,200,Yahoo,Apple iOS,13:22:51
1248,1249.0,10.129.2.1,30/Nov/2017,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200,bing,Apple macOS,13:22:51
1249,1250.0,10.129.2.1,30/Nov/2017,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200,Lycos,Apple iOS,13:22:51
1250,1251.0,10.129.2.1,30/Nov/2017,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200,Yahoo,Microsoft Windows,13:22:52
1251,1252.0,10.129.2.1,30/Nov/2017,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200,Google,Google's Android OS,13:22:55
1252,1253.0,10.128.2.1,30/Nov/2017,GET /profile.php?user=shawon HTTP/1.1,200,Lycos,Apple macOS,13:23:01
1253,1254.0,10.129.2.1,30/Nov/2017,GET /js/jquery.min.js HTTP/1.1,206,Yandex,Apple iOS,13:23:02
1254,1255.0,10.128.2.1,30/Nov/2017,GET /js/chart.min.js HTTP/1.1,206,bing,Linux Operating System,13:23:03
1255,1256.0,10.129.2.1,30/Nov/2017,GET /js/jquery.min.js HTTP/1.1,206,Yahoo,Google's Android OS,13:23:03
1256,1257.0,10.128.2.1,30/Nov/2017,GET /js/chart.min.js HTTP/1.1,206,bing,Apple iOS,13:23:04
1257,1258.0,10.131.0.1,30/Nov/2017,GET /sign.php HTTP/1.1,200,Yahoo,Apple iOS,13:23:12
1258,1259.0,10.131.2.1,30/Nov/2017,POST /action.php HTTP/1.1,302,bing,Apple macOS,13:23:53
1259,1260.0,10.131.2.1,30/Nov/2017,GET /login.php HTTP/1.1,200,Lycos,Microsoft Windows,13:23:55
1260,1261.0,10.129.2.1,30/Nov/2017,POST /process.php HTTP/1.1,302,bing,Apple iOS,13:24:09
1261,1262.0,10.129.2.1,30/Nov/2017,GET /home.php HTTP/1.1,200,bing,Apple macOS,13:24:09
1262,1263.0,10.130.2.1,30/Nov/2017,GET /js/vendor/moment.min.js HTTP/1.1,200,Google,Linux Operating System,13:24:09
1263,1264.0,10.129.2.1,30/Nov/2017,GET /bootstrap-3.3.7/js/bootstrap.js HTTP/1.1,200,Lycos,Google's Android OS,13:24:09
1264,1265.0,10.129.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,302,Lycos,Apple macOS,13:24:23
1265,1266.0,10.129.2.1,30/Nov/2017,GET /countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Lycos,Apple macOS,13:24:23
1266,1267.0,10.131.0.1,30/Nov/2017,GET / HTTP/1.1,200,Yandex,Linux Operating System,13:24:35
1267,1268.0,10.130.2.1,30/Nov/2017,GET /contest.php HTTP/1.1,200,Yandex,Linux Operating System,13:24:56
1268,1269.0,10.130.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,302,Yahoo,Microsoft Windows,13:25:05
1269,1270.0,10.130.2.1,30/Nov/2017,GET /countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Google,Google's Android OS,13:25:05
1270,1271.0,10.129.2.1,30/Nov/2017,GET /archive.php HTTP/1.1,200,Lycos,Apple macOS,13:25:48
1271,1272.0,10.129.2.1,30/Nov/2017,GET /archive.php?page=2 HTTP/1.1,200,Google,Google's Android OS,13:25:50
1272,1273.0,10.129.2.1,30/Nov/2017,GET /description.php?id=73 HTTP/1.1,200,Yandex,Google's Android OS,13:25:52
1273,1274.0,10.129.2.1,30/Nov/2017,GET /submit.php?id=73 HTTP/1.1,200,Google,Google's Android OS,13:25:54
1274,1275.0,10.129.2.1,30/Nov/2017,GET /home.php HTTP/1.1,200,bing,Apple iOS,13:25:57
1275,1276.0,10.129.2.1,30/Nov/2017,GET / HTTP/1.1,302,Yahoo,Apple macOS,13:38:43
1276,1277.0,10.129.2.1,30/Nov/2017,GET /login.php HTTP/1.1,200,Lycos,Google's Android OS,13:38:43
1277,1278.0,10.129.2.1,30/Nov/2017,GET /css/bootstrap.min.css HTTP/1.1,200,Yandex,Google's Android OS,13:38:44
1278,1279.0,10.130.2.1,30/Nov/2017,GET /css/main.css HTTP/1.1,200,Yahoo,Google's Android OS,13:38:44
1279,1280.0,10.131.2.1,30/Nov/2017,GET /css/style.css HTTP/1.1,200,Yandex,Microsoft Windows,13:38:44
1280,1281.0,10.128.2.1,30/Nov/2017,GET /css/normalize.css HTTP/1.1,200,bing,Apple iOS,13:38:44
1281,1282.0,10.131.0.1,30/Nov/2017,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200,Yahoo,Apple iOS,13:38:44
1282,1283.0,10.129.2.1,30/Nov/2017,GET /css/font-awesome.min.css HTTP/1.1,200,Google,Apple iOS,13:38:44
1283,1284.0,10.130.2.1,30/Nov/2017,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200,Yandex,Microsoft Windows,13:38:44
1284,1285.0,10.131.2.1,30/Nov/2017,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200,bing,Google's Android OS,13:38:44
1285,1286.0,10.130.2.1,30/Nov/2017,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200,Lycos,Microsoft Windows,13:38:46
1286,1287.0,10.130.2.1,30/Nov/2017,GET / HTTP/1.1,302,Yahoo,Google's Android OS,13:39:45
1287,1288.0,10.130.2.1,30/Nov/2017,GET /login.php HTTP/1.1,200,Lycos,Microsoft Windows,13:39:45
1288,1289.0,10.130.2.1,30/Nov/2017,GET /css/font-awesome.min.css HTTP/1.1,200,Yahoo,Apple macOS,13:39:45
1289,1290.0,10.128.2.1,30/Nov/2017,GET /css/style.css HTTP/1.1,200,bing,Linux Operating System,13:39:45
1290,1291.0,10.131.2.1,30/Nov/2017,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200,Lycos,Microsoft Windows,13:39:45
1291,1292.0,10.130.2.1,30/Nov/2017,GET /css/main.css HTTP/1.1,200,bing,Microsoft Windows,13:39:45
1292,1293.0,10.131.2.1,30/Nov/2017,GET /css/bootstrap.min.css HTTP/1.1,200,Google,Microsoft Windows,13:39:45
1293,1294.0,10.130.2.1,30/Nov/2017,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200,Google,Apple macOS,13:39:45
1294,1295.0,10.129.2.1,30/Nov/2017,GET /css/normalize.css HTTP/1.1,200,bing,Linux Operating System,13:39:45
1295,1296.0,10.129.2.1,30/Nov/2017,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200,Google,Apple iOS,13:39:45
1296,1297.0,10.131.0.1,30/Nov/2017,GET /bootstrap-3.3.7/js/bootstrap.js HTTP/1.1,200,Google,Apple iOS,13:39:45
1297,1298.0,10.128.2.1,30/Nov/2017,GET /fonts/fontawesome-webfont.woff?v=4.6.3 HTTP/1.1,200,Google,Microsoft Windows,13:40:21
1298,1299.0,10.128.2.1,30/Nov/2017,GET / HTTP/1.1,302,bing,Google's Android OS,13:49:45
1299,1300.0,10.131.2.1,30/Nov/2017,GET /login.php HTTP/1.1,200,Yahoo,Google's Android OS,13:49:46
1300,1301.0,10.131.2.1,30/Nov/2017,GET /css/bootstrap.min.css HTTP/1.1,200,Google,Apple macOS,13:49:47
1301,1302.0,10.128.2.1,30/Nov/2017,GET /css/font-awesome.min.css HTTP/1.1,200,Lycos,Apple macOS,13:49:49
1302,1303.0,10.131.0.1,30/Nov/2017,GET /css/normalize.css HTTP/1.1,200,bing,Google's Android OS,13:49:50
1303,1304.0,10.131.2.1,30/Nov/2017,GET /css/main.css HTTP/1.1,200,Yandex,Apple macOS,13:49:50
1304,1305.0,10.130.2.1,30/Nov/2017,GET /css/style.css HTTP/1.1,200,Lycos,Linux Operating System,13:49:51
1305,1306.0,10.128.2.1,30/Nov/2017,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200,Yahoo,Apple iOS,13:49:51
1306,1307.0,10.131.2.1,30/Nov/2017,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200,Yandex,Microsoft Windows,13:49:54
1307,1308.0,10.131.0.1,30/Nov/2017,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200,bing,Apple macOS,13:49:55
1308,1309.0,10.130.2.1,30/Nov/2017,GET / HTTP/1.1,302,bing,Microsoft Windows,13:51:19
1309,1310.0,10.130.2.1,30/Nov/2017,GET /login.php HTTP/1.1,200,Yandex,Microsoft Windows,13:51:19
1310,1311.0,10.131.2.1,30/Nov/2017,GET / HTTP/1.1,302,Google,Apple iOS,14:05:08
1311,1312.0,10.128.2.1,30/Nov/2017,GET /login.php HTTP/1.1,200,Google,Microsoft Windows,14:05:09
1312,1313.0,10.131.2.1,30/Nov/2017,GET /css/font-awesome.min.css HTTP/1.1,200,Google,Microsoft Windows,14:05:09
1313,1314.0,10.128.2.1,30/Nov/2017,GET /css/bootstrap.min.css HTTP/1.1,200,Yahoo,Google's Android OS,14:05:09
1314,1315.0,10.131.0.1,30/Nov/2017,GET /css/normalize.css HTTP/1.1,200,Yahoo,Apple macOS,14:05:09
1315,1316.0,10.131.2.1,30/Nov/2017,GET /css/main.css HTTP/1.1,200,Yahoo,Google's Android OS,14:05:09
1316,1317.0,10.131.0.1,30/Nov/2017,GET /css/style.css HTTP/1.1,200,Google,Microsoft Windows,14:05:10
1317,1318.0,10.131.2.1,30/Nov/2017,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200,bing,Linux Operating System,14:05:10
1318,1319.0,10.131.0.1,30/Nov/2017,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200,bing,Google's Android OS,14:05:10
1319,1320.0,10.131.2.1,30/Nov/2017,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200,Lycos,Linux Operating System,14:05:10
1320,1321.0,10.128.2.1,30/Nov/2017,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200,Lycos,Linux Operating System,14:05:16
1321,1322.0,10.128.2.1,30/Nov/2017,GET /sign.php HTTP/1.1,200,bing,Linux Operating System,14:05:40
1322,1323.0,10.128.2.1,30/Nov/2017,POST /action.php HTTP/1.1,302,bing,Linux Operating System,14:06:04
1323,1324.0,10.128.2.1,30/Nov/2017,GET /login.php HTTP/1.1,200,Lycos,Linux Operating System,14:06:06
1324,1325.0,10.128.2.1,30/Nov/2017,POST /process.php HTTP/1.1,302,Lycos,Apple iOS,14:06:15
1325,1326.0,10.130.2.1,30/Nov/2017,GET /home.php HTTP/1.1,200,Yandex,Google's Android OS,14:06:16
1326,1327.0,10.131.0.1,30/Nov/2017,POST /process.php HTTP/1.1,302,Yandex,Microsoft Windows,14:06:16
1327,1328.0,10.131.0.1,30/Nov/2017,GET /home.php HTTP/1.1,200,Lycos,Apple iOS,14:06:17
1328,1329.0,10.131.0.1,30/Nov/2017,GET /bootstrap-3.3.7/js/bootstrap.js HTTP/1.1,200,Lycos,Apple iOS,14:06:17
1329,1330.0,10.130.2.1,30/Nov/2017,GET /js/vendor/moment.min.js HTTP/1.1,200,Lycos,Apple iOS,14:06:17
1330,1331.0,10.130.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,302,bing,Linux Operating System,14:06:34
1331,1332.0,10.131.0.1,30/Nov/2017,GET /countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Yahoo,Google's Android OS,14:06:35
1332,1333.0,10.130.2.1,30/Nov/2017,GET /home.php HTTP/1.1,200,Google,Google's Android OS,14:06:41
1333,1334.0,10.130.2.1,30/Nov/2017,GET / HTTP/1.1,200,Google,Linux Operating System,14:16:47
1334,1335.0,10.130.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,bing,Apple macOS,14:17:02
1335,1336.0,10.130.2.1,30/Nov/2017,GET /contestsubmission.php?id=16 HTTP/1.1,200,Lycos,Google's Android OS,14:17:05
1336,1337.0,10.130.2.1,30/Nov/2017,GET /home.php HTTP/1.1,200,Google,Apple macOS,14:17:08
1337,1338.0,10.131.0.1,30/Nov/2017,GET /home.php HTTP/1.1,200,bing,Microsoft Windows,14:18:10
1338,1339.0,10.131.0.1,30/Nov/2017,GET /img/ruet.png HTTP/1.1,304,Yandex,Google's Android OS,14:18:10
1339,1340.0,10.130.2.1,30/Nov/2017,GET / HTTP/1.1,302,Yahoo,Apple macOS,14:26:05
1340,1341.0,10.130.2.1,30/Nov/2017,GET /login.php HTTP/1.1,200,Google,Apple iOS,14:26:05
1341,1342.0,10.130.2.1,30/Nov/2017,GET /css/bootstrap.min.css HTTP/1.1,200,Google,Microsoft Windows,14:26:05
1342,1343.0,10.129.2.1,30/Nov/2017,GET /css/font-awesome.min.css HTTP/1.1,200,Lycos,Microsoft Windows,14:26:05
1343,1344.0,10.130.2.1,30/Nov/2017,GET /css/normalize.css HTTP/1.1,200,Lycos,Google's Android OS,14:26:05
1344,1345.0,10.128.2.1,30/Nov/2017,GET /css/main.css HTTP/1.1,200,bing,Linux Operating System,14:26:05
1345,1346.0,10.131.2.1,30/Nov/2017,GET /css/style.css HTTP/1.1,200,bing,Apple iOS,14:26:05
1346,1347.0,10.131.0.1,30/Nov/2017,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200,Yahoo,Microsoft Windows,14:26:05
1347,1348.0,10.130.2.1,30/Nov/2017,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200,Yandex,Google's Android OS,14:26:06
1348,1349.0,10.128.2.1,30/Nov/2017,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200,bing,Apple iOS,14:26:06
1349,1350.0,10.130.2.1,30/Nov/2017,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200,Yahoo,Apple iOS,14:26:07
1350,1351.0,10.130.2.1,30/Nov/2017,GET /sign.php HTTP/1.1,200,bing,Google's Android OS,14:26:12
1351,1352.0,10.131.0.1,30/Nov/2017,POST /action.php HTTP/1.1,302,Yahoo,Apple macOS,14:26:49
1352,1353.0,10.131.0.1,30/Nov/2017,GET /login.php HTTP/1.1,200,bing,Linux Operating System,14:26:51
1353,1354.0,10.131.0.1,30/Nov/2017,POST /process.php HTTP/1.1,302,Google,Linux Operating System,14:27:00
1354,1355.0,10.131.0.1,30/Nov/2017,GET /home.php HTTP/1.1,200,Yandex,Microsoft Windows,14:27:00
1355,1356.0,10.131.0.1,30/Nov/2017,GET /bootstrap-3.3.7/js/bootstrap.js HTTP/1.1,200,Yahoo,Google's Android OS,14:27:01
1356,1357.0,10.128.2.1,30/Nov/2017,GET /js/vendor/moment.min.js HTTP/1.1,200,Lycos,Linux Operating System,14:27:01
1357,1358.0,10.128.2.1,30/Nov/2017,GET /contest.php HTTP/1.1,200,Google,Microsoft Windows,14:27:15
1358,1359.0,10.131.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,302,Yahoo,Linux Operating System,14:27:44
1359,1360.0,10.130.2.1,30/Nov/2017,GET /countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Lycos,Microsoft Windows,14:27:45
1360,1361.0,10.128.2.1,30/Nov/2017,GET / HTTP/1.1,302,Google,Apple iOS,14:27:52
1361,1362.0,10.128.2.1,30/Nov/2017,GET /login.php HTTP/1.1,200,Yahoo,Microsoft Windows,14:27:53
1362,1363.0,10.128.2.1,30/Nov/2017,GET /css/bootstrap.min.css HTTP/1.1,200,Google,Apple iOS,14:27:53
1363,1364.0,10.128.2.1,30/Nov/2017,GET /css/font-awesome.min.css HTTP/1.1,200,Yahoo,Linux Operating System,14:27:53
1364,1365.0,10.131.2.1,30/Nov/2017,GET /css/normalize.css HTTP/1.1,200,bing,Apple iOS,14:27:53
1365,1366.0,10.129.2.1,30/Nov/2017,GET /css/style.css HTTP/1.1,200,Yahoo,Apple macOS,14:27:53
1366,1367.0,10.131.0.1,30/Nov/2017,GET /css/main.css HTTP/1.1,200,Google,Microsoft Windows,14:27:53
1367,1368.0,10.130.2.1,30/Nov/2017,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200,Lycos,Apple macOS,14:27:53
1368,1369.0,10.131.2.1,30/Nov/2017,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200,Google,Linux Operating System,14:27:54
1369,1370.0,10.129.2.1,30/Nov/2017,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200,Lycos,Linux Operating System,14:27:54
1370,1371.0,10.128.2.1,30/Nov/2017,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200,Yandex,Apple macOS,14:27:55
1371,1372.0,10.130.2.1,30/Nov/2017,GET /archive.php HTTP/1.1,200,Yandex,Google's Android OS,14:28:00
1372,1373.0,10.128.2.1,30/Nov/2017,GET /sign.php HTTP/1.1,200,Yahoo,Google's Android OS,14:28:03
1373,1374.0,10.130.2.1,30/Nov/2017,GET /description.php?id=72 HTTP/1.1,200,Google,Linux Operating System,14:28:21
1374,1375.0,10.128.2.1,30/Nov/2017,GET /archive.php HTTP/1.1,200,Yahoo,Apple macOS,14:28:26
1375,1376.0,10.128.2.1,30/Nov/2017,POST /action.php HTTP/1.1,302,Lycos,Apple macOS,14:28:26
1376,1377.0,10.129.2.1,30/Nov/2017,GET /login.php HTTP/1.1,200,Yahoo,Linux Operating System,14:28:27
1377,1378.0,10.128.2.1,30/Nov/2017,GET /description.php?id=67 HTTP/1.1,200,Yahoo,Apple macOS,14:28:27
1378,1379.0,10.129.2.1,30/Nov/2017,POST /process.php HTTP/1.1,302,Lycos,Apple macOS,14:28:30
1379,1380.0,10.129.2.1,30/Nov/2017,GET /home.php HTTP/1.1,200,Yandex,Linux Operating System,14:28:30
